checkpoint,layer7_any_negative,layer7_improvement_mean,mode,realizations,utterance_id
j4_final,False,0.07968640327453613,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07918617129325867,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.08521082997322083,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.058278828859329224,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,True,0.026071667671203613,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07686746120452881,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07968640327453613,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07686746120452881,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07968640327453613,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07686746120452881,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
j4_final,False,0.07968640327453613,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0002.flac
accepted_j3,False,0.0758281946182251,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.0779518187046051,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.07669273018836975,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.08979147672653198,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.07072809338569641,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.032710254192352295,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.07582724094390869,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.0779615044593811,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.0758281946182251,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.07795408368110657,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.0758281946182251,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.0779518187046051,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.0877360999584198,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.09060192108154297,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.08989569544792175,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.09737840294837952,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.0749453604221344,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.029751062393188477,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.08773675560951233,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.09059607982635498,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.0877360999584198,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.09060150384902954,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.0877360999584198,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
j4_final,False,0.09060192108154297,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0017.flac
accepted_j3,False,0.061555832624435425,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.0713740885257721,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.06871172785758972,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.09326568245887756,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.058240801095962524,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.008734405040740967,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.06155398488044739,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.07137352228164673,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.061555832624435425,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.0713740885257721,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.061555832624435425,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.0713740885257721,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.07548385858535767,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.0897982120513916,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.08517032861709595,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.10044863820075989,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.05906957387924194,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.0068829357624053955,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.07548379898071289,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.08979704976081848,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.07548385858535767,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.0897982120513916,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.07548385858535767,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
j4_final,False,0.0897982120513916,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147960/2035-147960-0013.flac
accepted_j3,False,0.03005310893058777,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.02436569333076477,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.027503103017807007,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.10977533459663391,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.03824809193611145,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.004561394453048706,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.03005319833755493,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.02436351776123047,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.03005310893058777,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.02436518669128418,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.03005310893058777,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,False,0.02436569333076477,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08114355802536011,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08399587869644165,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08255311846733093,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.11122119426727295,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.036458224058151245,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,True,-0.0002658665180206299,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08114174008369446,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08399328589439392,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08114355802536011,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08399516344070435,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08114355802536011,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
j4_final,False,0.08399587869644165,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0008.flac
accepted_j3,True,0.03950408101081848,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.04875349998474121,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.05287399888038635,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.07180607318878174,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.045064330101013184,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,True,0.03131529688835144,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,True,0.039501041173934937,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.04875588417053223,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,True,0.03950449824333191,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.04875144362449646,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,True,0.03950408101081848,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.04875349998474121,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07558688521385193,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07695615291595459,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07224294543266296,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07736968994140625,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.049713701009750366,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,True,0.034308791160583496,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07559573650360107,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07701390981674194,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07558697462081909,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07695835828781128,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07558688521385193,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
j4_final,False,0.07695615291595459,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0011.flac
accepted_j3,False,0.06041008234024048,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.07437407970428467,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.06613799929618835,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.08963379263877869,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.057743847370147705,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.01682564616203308,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.06041237711906433,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.07440504431724548,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.06041008234024048,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.07437407970428467,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.06041008234024048,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.07437407970428467,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.07046213746070862,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.08637091517448425,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.07751920819282532,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.08848536014556885,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.053845494985580444,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.008381545543670654,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.07046559453010559,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.08634737133979797,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.07046213746070862,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.08637091517448425,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.07046213746070862,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
j4_final,False,0.08637091517448425,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1988/147956/1988-147956-0003.flac
accepted_j3,False,0.08352994918823242,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08887875080108643,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08504363894462585,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.12754684686660767,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.09053364396095276,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.03251805901527405,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08352965116500854,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.0888775885105133,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08352994918823242,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08887875080108643,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08352994918823242,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.08887875080108643,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10574162006378174,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10752949118614197,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10643750429153442,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.1293136477470398,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.08858466148376465,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.029395103454589844,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10574114322662354,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10752865672111511,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10574162006378174,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10752949118614197,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10574162006378174,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
j4_final,False,0.10752949118614197,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0029.flac
accepted_j3,False,0.05063503980636597,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.052988141775131226,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.04674828052520752,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.11953142285346985,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.059673815965652466,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.013745784759521484,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.05060800909996033,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.05297049880027771,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.05063048005104065,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.052984535694122314,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.05063503980636597,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,False,0.052988141775131226,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08775210380554199,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08871173858642578,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08855670690536499,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.11986351013183594,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.05373683571815491,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.009353011846542358,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08775797486305237,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08871778845787048,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08775374293327332,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08871462941169739,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08775210380554199,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
j4_final,False,0.08871281147003174,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0024.flac
accepted_j3,True,-0.005047708749771118,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.023053526878356934,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.016297072172164917,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.04992157220840454,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.021905481815338135,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,True,0.006195485591888428,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,True,-0.005047708749771118,estimated_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.023053526878356934,oracle_clip_10,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,True,-0.005047708749771118,estimated_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.023053526878356934,oracle_clip_20,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,True,-0.005047708749771118,estimated_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
accepted_j3,False,0.023053526878356934,oracle_clip_40,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
j4_final,False,0.026985913515090942,estimated_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
j4_final,False,0.04195278882980347,oracle_normal,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
j4_final,False,0.03718957304954529,data_only,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
j4_final,False,0.04726344347000122,no_jammer,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
j4_final,False,0.019070595502853394,barrage_equal_global,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
j4_final,True,0.0035747289657592773,barrage_equal_active,2,data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0021.flac
